ID_volume,titolo volume,ID_racconto,titolo racconto,anno,mese,tot caratteri,start_motivo,end_motivo,progresione,motivo_type,modulo_type,
,,S073,La bomba addormentata nel bosco,1954,6,8388,5659,5926,1,illusione/speranza,,1
,,S073,La bomba addormentata nel bosco,1954,6,8388,5927,6294,1,angoscia/delusione,,1
,,S073,La bomba addormentata nel bosco,1954,6,8388,6295,6734,1,morte,,1
,,S073,La bomba addormentata nel bosco,1954,6,8388,6735,7880,1,pausa/sospensione,,1
,,S073,La bomba addormentata nel bosco,1954,6,8388,7881,8388,1,partenza/sparizione,,1
,,S074,Libertà! Libertà!,1954,8,4540,1,17,-8387,titolo,,
,,S074,Libertà! Libertà!,1954,8,4540,18,2135,1,situazione,,1
,,S074,Libertà! Libertà!,1954,8,4540,2136,2865,1,illusione/speranza,,1
,,S074,Libertà! Libertà!,1954,8,4540,2866,3324,1,angoscia/delusione,,1
,,S074,Libertà! Libertà!,1954,8,4540,3325,4335,1,aggressione/scontro,,1
,,S074,Libertà! Libertà!,1954,8,4540,4336,4540,1,successo,,1
,,S075,I mozzatori di nasi,1954,8,3956,1,19,-4539,titolo,,
,,S075,I mozzatori di nasi,1954,8,3956,20,1052,1,aggressione/scontro,,1
,,S075,I mozzatori di nasi,1954,8,3956,1053,2164,1,pausa/sospensione,,1
,,S075,I mozzatori di nasi,1954,8,3956,2165,2389,1,iniziativa/piano,,1
,,S075,I mozzatori di nasi,1954,8,3956,2390,2953,1,smarrimento/dubbio,,1
,,S075,I mozzatori di nasi,1954,8,3956,2954,3956,1,aggressione/scontro,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1,20,-3955,titolo,,
,,S076,Dove va l'avvoltoio?,1954,8,4861,21,630,1,cambiamento,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,631,754,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,755,1087,1,arrivo/ritorno,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1088,1142,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1143,1439,1,arrivo/ritorno,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1440,1492,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1493,1649,1,arrivo/ritorno,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1650,1695,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1696,1912,1,arrivo/ritorno,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,1913,2068,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,2069,2272,1,arrivo/ritorno,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,2273,2616,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,2617,2919,1,arrivo/ritorno,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,2920,3262,1,inseguimento/ricerca,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,3263,4808,1,iniziativa/piano,,1
,,S076,Dove va l'avvoltoio?,1954,8,4861,4809,4861,1,morte,,1
,,S077,Il dittatore,1954,9,4108,1,12,-4860,titolo,,
,,S077,Il dittatore,1954,9,4108,13,1734,1,angoscia/delusione,,1
,,S077,Il dittatore,1954,9,4108,1735,2308,1,iniziativa/piano,,1
,,S077,Il dittatore,1954,9,4108,2309,3027,1,smarrimento/dubbio,,1
,,S077,Il dittatore,1954,9,4108,3028,3862,1,angoscia/delusione,,1
,,S077,Il dittatore,1954,9,4108,3863,4108,1,mistero/assurdità,,1
,,S078,Lo jus primae noctis,1954,9,7021,1,20,-4107,titolo,,
,,S078,Lo jus primae noctis,1954,9,7021,21,1813,1,iniziativa/piano,,1
,,S078,Lo jus primae noctis,1954,9,7021,1814,3523,1,arrivo/ritorno,,1
,,S078,Lo jus primae noctis,1954,9,7021,3524,4719,1,arrivo/ritorno,,1
,,S078,Lo jus primae noctis,1954,9,7021,4720,5554,1,arrivo/ritorno,,1
,,S078,Lo jus primae noctis,1954,9,7021,5555,5862,1,arrivo/ritorno,,1
,,S078,Lo jus primae noctis,1954,9,7021,5863,6203,1,arrivo/ritorno,,1
,,S078,Lo jus primae noctis,1954,9,7021,6204,6769,1,arrivo/ritorno,,1
,,S078,Lo jus primae noctis,1954,9,7021,6770,7021,1,angoscia/delusione,,1
,,S079,L'adultera,1954,9,6300,1,10,-7020,titolo,,
,,S079,L'adultera,1954,9,6300,11,2280,1,situazione,,1
,,S079,L'adultera,1954,9,6300,2281,3010,1,innamoramento,,1
,,S079,L'adultera,1954,9,6300,3011,3437,1,cambiamento,,1
,,S079,L'adultera,1954,9,6300,3438,4562,1,rivelazione,,1
,,S079,L'adultera,1954,9,6300,4563,5305,1,angoscia/delusione,,1
,,S079,L'adultera,1954,9,6300,5306,5689,1,aggressione/scontro,,1
,,S079,L'adultera,1954,9,6300,5690,6300,1,angoscia/delusione,,1
,,S080,La lente d'ingrandimento,1954,10,4036,1,24,-6299,titolo,,
,,S080,La lente d'ingrandimento,1954,10,4036,25,993,1,morte,,1
,,S080,La lente d'ingrandimento,1954,10,4036,994,1741,1,iniziativa/piano,,1
,,S080,La lente d'ingrandimento,1954,10,4036,1742,3800,1,pausa/sospensione,,1
,,S080,La lente d'ingrandimento,1954,10,4036,3801,4003,1,illusione/speranza,,1
,,S080,La lente d'ingrandimento,1954,10,4036,4004,4036,1,arrivo/ritorno,,1
,,S081,I marziani,1954,10,4013,1,10,-4035,titolo,,
,,S081,I marziani,1954,10,4013,11,747,1,cambiamento,,1
,,S081,I marziani,1954,10,4013,748,1792,1,angoscia/delusione,,1
,,S081,I marziani,1954,10,4013,1793,2527,1,arrivo/ritorno,,1
,,S081,I marziani,1954,10,4013,2528,3679,1,smarrimento/dubbio,,1
,,S081,I marziani,1954,10,4013,3680,4013,1,partenza/sparizione,,1
,,S082,La domenica delle follie,1954,12,6479,1,24,-4012,titolo,,
,,S082,La domenica delle follie,1954,12,6479,25,951,1,situazione,,1
,,S082,La domenica delle follie,1954,12,6479,952,1782,1,cambiamento,,1
,,S082,La domenica delle follie,1954,12,6479,1783,3685,1,illusione/speranza,,1
,,S082,La domenica delle follie,1954,12,6479,3686,5483,1,angoscia/delusione,,1
,,S082,La domenica delle follie,1954,12,6479,5484,6479,1,situazione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,1,20,-6478,titolo,,
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,21,4044,1,iniziativa/piano,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,4045,6070,1,illusione/speranza,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,6071,6928,1,compito/missione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,6929,7583,1,rivelazione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,7584,9946,1,compito/missione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,9947,10685,1,inseguimento/ricerca,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,10686,12475,1,angoscia/delusione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,12476,13014,1,illusione/speranza,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,13015,14653,1,angoscia/delusione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,14654,15077,1,rivelazione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,15078,16183,1,angoscia/delusione,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,16184,16520,1,iniziativa/piano,,1
V006,I racconti,S083,Il coniglio velenoso,1954,12,16872,16521,16872,1,arrivo/ritorno,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,1,27,-16871,titolo,,
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,28,1237,1,angoscia/delusione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,1238,4140,1,riflessione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,4141,5428,1,compito/missione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,5429,5899,1,arrivo/ritorno,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,5900,6242,1,successo,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,6243,8288,1,riflessione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,8289,8592,1,compito/missione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,8593,9944,1,riflessione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,9945,10164,1,successo,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,10165,12430,1,iniziativa/piano,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,12431,12792,1,incontro femminile,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,12793,13563,1,iniziativa/piano,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,13564,14331,1,smarrimento/dubbio,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,14332,15881,1,iniziativa/piano,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,15882,16280,1,smarrimento/dubbio,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,16281,17237,1,aggressione/scontro,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,17238,17634,1,riflessione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,17635,18215,1,smarrimento/dubbio,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,18216,18907,1,iniziativa/piano,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,18908,20554,1,scena erotica,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,20555,21168,1,innamoramento,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,21169,22506,1,illusione/speranza,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,22507,23967,1,angoscia/delusione,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,23968,25204,1,smarrimento/dubbio,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,25205,25909,1,iniziativa/piano,,1
V017,Gli amori difficili,S084,L'avventura di un fotografo,1955,4,26301,25910,26301,1,rivelazione,,1
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,1,24,-26300,titolo,,
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,25,2427,1,iniziativa/piano,,1
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,2428,4628,1,partenza/sparizione,,1
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,4629,5351,1,inseguimento/ricerca,,1
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,5352,5549,1,incontro maschile,,1
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,5550,7106,1,illusione/speranza,,1
V006,I racconti,S085,Un viaggio con le mucche,1956,1,8752,7107,8752,1,angoscia/delusione,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,1,11,-8751,titolo,,
V006,I racconti,S086,Luna e gnac,1957,5,10513,12,2178,1,angoscia/delusione,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,2179,2809,1,illusione/speranza,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,2810,4525,1,angoscia/delusione,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,4526,5703,1,compito/missione,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,5704,7909,1,illusione/speranza,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,7910,8921,1,angoscia/delusione,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,8922,10032,1,iniziativa/piano,,1
V006,I racconti,S086,Luna e gnac,1957,5,10513,10033,10513,1,arrivo/ritorno,,1
,,S087,La gran bonaccia delle Antille,1957,7,8965,1,37,-10512,titolo,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,38,391,1,compito/missione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,392,2120,1,racconto incastonato; situazione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,2121,2275,1,smarrimento/dubbio,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,2276,3389,1,racconto incastonato; situazione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,3390,3442,1,smarrimento/dubbio,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,3343,4713,-99,racconto incastonato; situazione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,4714,4778,1,smarrimento/dubbio,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,4779,6865,1,racconto incastonato; situazione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,6866,7081,1,smarrimento/dubbio,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,7082,7948,1,racconto incastonato; situazione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,7949,8056,1,smarrimento/dubbio,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,8057,8711,1,racconto incastonato; situazione,,
,,S087,La gran bonaccia delle Antille,1957,7,8965,8712,8965,1,angoscia/delusione,,
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,1,26,-8964,titolo,,
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,27,2908,1,viaggio,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,2909,6433,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,6434,7872,1,riflessione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,7873,8320,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,8321,12231,1,riflessione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,12232,13733,1,ostacolo,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,13734,16374,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,16375,16753,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,16754,17235,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,17236,24271,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,24272,24355,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,24356,29327,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,29328,30518,1,viaggio,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,30519,35308,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,35309,36331,1,riflessione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,36332,37201,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,37202,41277,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,41278,42073,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,42074,51198,1,incontro di gruppo,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,51199,52150,1,riflessione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,52151,52213,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,52214,53207,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,53208,58090,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,58091,59006,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,59007,60216,1,inseguimento/ricerca,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,60217,62072,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,62073,63166,1,inseguimento/ricerca,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,63167,67085,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,67086,73350,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,73351,76757,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,76758,77254,1,inseguimento/ricerca,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,77255,77712,1,partenza/sparizione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,77713,79335,1,inseguimento/ricerca,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,79336,81640,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,81641,83082,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,83083,89812,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,89813,95083,1,incontro di gruppo,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,95084,97437,1,partenza/sparizione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,97438,99289,1,angoscia/delusione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,99290,103308,1,attesa,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,103309,104377,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,104378,104969,1,angoscia/delusione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,104970,113995,1,situazione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,113996,117763,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,117764,118697,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,118698,121625,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,121626,122816,1,scena erotica,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,122817,125552,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,125553,127078,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,127079,127549,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,127550,129334,1,inseguimento/ricerca,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,129335,130818,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,130819,133142,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,133143,133615,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,133616,135237,1,rivelazione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,135238,136206,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,136207,140659,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,140660,142796,1,rivelazione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,142797,145320,1,angoscia/delusione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,145321,146753,1,attesa,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,146754,148152,1,incontro di gruppo,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,148153,148510,1,scena erotica,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,148511,149669,1,partenza/sparizione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,149670,152456,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,152457,159436,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,159437,160641,1,attesa,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,160642,165798,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,165799,167286,1,viaggio,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,167287,169103,1,attesa,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,169104,171424,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,171425,171742,1,rivelazione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,171743,172415,1,angoscia/delusione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,172416,173867,1,aggressione/scontro,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,173868,178635,1,incontro femminile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,178636,180024,1,scena erotica,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,180025,183607,1,incontro di gruppo,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,183608,184690,1,angoscia/delusione,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,184691,185076,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,185077,185580,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,185581,187090,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,187091,187207,1,iniziativa/piano,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,187208,189276,1,incontro maschile,,1
V006,I racconti,S088,La speculazione edilizia,1957,9,190882,189277,190882,1,angoscia/delusione,,1
,,S089,Dialogo sul satellite,1958,3,8260,1,21,-190881,titolo,,
,,S089,Dialogo sul satellite,1958,3,8260,22,7751,1,smarrimento/dubbio,,1
,,S089,Dialogo sul satellite,1958,3,8260,7752,8000,1,partenza/sparizione,,1
,,S089,Dialogo sul satellite,1958,3,8260,8001,8037,1,metanarrazione,,1
,,S089,Dialogo sul satellite,1958,3,8260,8038,8260,1,partenza/sparizione,,1
,,S090,Monologo notturno d'un nobile scozzese,1958,5,7415,1,38,-8259,titolo,,
,,S090,Monologo notturno d'un nobile scozzese,1958,5,7415,39,6746,1,riflessione,,1
,,S090,Monologo notturno d'un nobile scozzese,1958,5,7415,6747,7320,1,smarrimento/dubbio,,1
,,S090,Monologo notturno d'un nobile scozzese,1958,5,7415,7321,7415,1,compito/missione,,1
,,S091,Una bella giornata di marzo,1958,6,6345,1,27,-7414,titolo,,
,,S091,Una bella giornata di marzo,1958,6,6345,28,1224,1,angoscia/delusione,,1
,,S091,Una bella giornata di marzo,1958,6,6345,1225,5329,1,smarrimento/dubbio,,1
,,S091,Una bella giornata di marzo,1958,6,6345,5330,6345,1,morte,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,1,21,-6344,titolo,,
V006,I racconti,S092,La gallina di reparto,1958,7,17022,22,1135,1,situazione,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,1136,1651,1,iniziativa/piano,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,1652,2408,1,iniziativa/piano,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,2409,9218,1,riflessione,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,9219,9609,1,arrivo/ritorno,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,9610,12137,1,incontro maschile,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,12138,13875,1,iniziativa/piano,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,13876,14323,1,aggressione/scontro,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,14324,15667,1,angoscia/delusione,,1
V006,I racconti,S092,La gallina di reparto,1958,7,17022,15668,17022,1,morte,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,1,19,-17021,titolo,,
V006,I racconti,S093,La notte dei numeri,1958,7,21230,20,2229,1,visione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,2230,4164,1,compito/missione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,4165,5489,1,compito/missione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,5490,8708,1,angoscia/delusione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,8709,11246,1,incontro di gruppo,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,11247,11948,1,compito/missione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,11949,12846,1,smarrimento/dubbio,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,12847,13349,1,rivelazione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,13350,13580,1,partenza/sparizione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,13581,14207,1,angoscia/delusione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,14208,15643,1,incontro maschile,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,15644,16642,1,angoscia/delusione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,16643,17545,1,viaggio,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,17546,20003,1,rivelazione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,20004,20568,1,partenza/sparizione,,1
V006,I racconti,S093,La notte dei numeri,1958,7,21230,20569,21230,1,telefonata,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,1,25,-21229,titolo,,
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,26,3421,1,viaggio,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,3422,5199,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,5200,7471,1,pausa/sospensione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,7472,8061,1,smarrimento/dubbio,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,8062,8811,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,8812,10338,1,incontro femminile,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,10339,10906,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,10907,11574,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,11575,12475,1,successo,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,12476,14411,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,14412,14782,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,14783,16428,1,successo,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,16429,17109,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,17110,17974,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,17975,18699,1,successo,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,18700,19187,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,19188,19953,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,19954,21215,1,successo,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,21216,21442,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,21443,21758,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,21759,22154,1,successo,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,22155,22568,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,22569,23085,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,23086,24769,1,aggressione/scontro,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,24770,25299,1,riflessione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,25300,25473,1,iniziativa/piano,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,25474,25775,1,successo,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,25776,26295,1,riflessione,,1
