Fonte,H3 Parte di ,categoria H3,Id H3,H2,Categoria H2,Id H2,H1 Occorrenza,Categoria H1,Id H1,H0,categoria H0,Id H0
S058,Rivoli,nominato_terrestre,L00348,fabbrica,generico_terrestre,L00354,,,,,,
S058,Rivoli,nominato_terrestre,L00348,fabbrica,generico_terrestre,L00354,officina,generico_terrestre,L00355,,,
S058,Rivoli,nominato_terrestre,L00348,fabbrica,generico_terrestre,L00354,cortile,generico_terrestre,L00356,,,
S059,fabbrica,generico_terrestre,,cortile,generico_terrestre,L00357,,,,,,
S059,fabbrica,generico_terrestre,,officina,generico_terrestre,L00358,,,,,,
S059,,,,,,,,,,,,
S059,fabbrica,generico_terrestre,L00359,,,,,,,,,
S059,prato,generico_terrestre,L00360,cucina,generico_terrestre,L00361,,,,,,
S060,paese,generico_terrestre,L00362,,,,,,,,,
S060,paese,generico_terrestre,L00362,casa,generico_terrestre,L00363,,,,,,
S061,città,generico_terrestre,L00367,casa,generico_terrestre,L00364,,,,,,
S061,città,generico_terrestre,L00367,giardino pubblico,generico_terrestre,L00365,,,,,,
S061,città,generico_terrestre,L00367,vie,generico_terrestre,L00366,,,,,,
S061,città,generico_terrestre,L00367,,,,,,,,,
S061,città,generico_terrestre,L00367,strada,generico_terrestre,L00368,,,,,,
S061,autostrada,generico_terrestre,L00369,,,,,,,,,
S061,pianura,generico_terrestre,L00370,,,,,,,,,
S062,panchina,generico_terrestre,L00371,,,,,,,,,
S062,corsi,generico_terrestre,L00372,,,,,,,,,
S062,casa,generico_terrestre,L00373,,,,,,,,,
S062,vie,generico_terrestre,L00374,,,,,,,,,
S062,ospedale,generico_terrestre,L00375,,,,,,,,,
S063,Corea,nominato_terrestre,L00378,Nam-Du-Il,inventato,L00376,,,,,,
S063,Corea,nominato_terrestre,L00378,Nam-Du-Il,inventato,L00376,casa,generico_terrestre,L00377,,,
S063,Corea ,nominato_terrestre,L00378,,,,,,,,,
S063,Corea,nominato_terrestre,L00378,Yang,inventato,L00379,,,,,,
S063,Corea,nominato_terrestre,L00378,campi,generico_terrestre,L00380,,,,,,
S063,Corea,nominato_terrestre,L00378,terreno,generico_terrestre,L00381,,,,,,
S063,Corea,nominato_terrestre,L00378,Som Gin,inventato,L00382,,,,,,
S063,Corea,nominato_terrestre,L00378,Pyong Yang,nominato_terrestre,L00383,,,,,,
S064,bosco,generico_terrestre,L00384,,,,,,,,,
S064,monte,generico_terrestre,L00385,,,,,,,,,
S064,stradone,generico_terrestre,L00386,,,,,,,,,
S064,,,,aia,generico_terrestre,L00387,,,,,,
S064,paese,generico_terrestre,L00388,,,,,,,,,
S064,paese,generico_terrestre,L00388,casa,generico_terrestre,L00389,,,,,,
S064,paese,generico_terrestre,L00388,strada,generico_terrestre,L00390,,,,,,
S064,paese,generico_terrestre,L00388,scuola,generico_terrestre,L00391,,,,,,
S064,paese,generico_terrestre,L00388,piazza,generico_terrestre,L00392,,,,,,
S064,paese,generico_terrestre,L00388,studio,generico_terrestre,L00393,,,,,,
S064,paese,generico_terrestre,L00388,costruzione,generico_terrestre,L00394,,,,,,
S064,campo,generico_terrestre,L00395,,,,,,,,,
S064,sentiero,generico_terrestre,L00396,,,,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,,,,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,piazza,generico_terrestre,L00398,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,Casa del Fascio,nominato_terrestre,L00399,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,biliardi,generico_terrestre,L00400,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,città vecchia,generico_terrestre,L00401,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,strada,generico_terrestre,L00402,,,,,,
S065,Sanremo (città),nominato_terrestre,L00397,via,generico_terrestre,L00403,,,,,,
S065,torpedone,generico_terrestre,L00404,,,,,,,,,
S065,Ventimiglia,nominato_terrestre,L00405,,,,,,,,,
S065,Ponte San Luigi,nominato_terrestre,L00406,,,,,,,,,
S065,Mentone,nominato_terrestre,L00407,,,,,,,,,
S065,Mentone,nominato_terrestre,L00407,villetta,generico_terrestre,L00408,,,,,,
S065,Mentone,nominato_terrestre,L00407,campagna,generico_terrestre,L00409,,,,,,
S065,Mentone,nominato_terrestre,L00407,piazza,generico_terrestre,L00410,,,,,,
S065,Mentone,nominato_terrestre,L00407,lugomare,generico_terrestre,L00411,,,,,,
S065,Mentone,nominato_terrestre,L00407,camerata,generico_terrestre,L00412,,,,,,
S065,Mentone,nominato_terrestre,L00407,villa,generico_terrestre,L00413,,,,,,
S065,Mentone,nominato_terrestre,L00407,mare,generico_terrestre,L00414,,,,,,
S065,Mentone,nominato_terrestre,L00407,riva,generico_terrestre,L00415,,,,,,
S065,Mentone,nominato_terrestre,L00407,casamenti,generico_terrestre,L00416,,,,,,
S065,Mentone,nominato_terrestre,L00407,quartieri,generico_terrestre,L00417,,,,,,
S065,Mentone,nominato_terrestre,L00407,casa,generico_terrestre,L00418,,,,,,
S065,Mentone,nominato_terrestre,L00407,stanza,generico_terrestre,L00419,,,,,,
S065,Mentone,nominato_terrestre,L00407,Casa del Fascio,nominato_terrestre,L00420,,,,,,
S065,Mentone,nominato_terrestre,L00407,giardino,generico_terrestre,L00421,,,,,,
S065,Mentone,nominato_terrestre,L00407,stazione,generico_terrestre,L00422,,,,,,
S066,città,generico_terrestre,L00426,seminterrato,generico_terrestre,L00423,,,,,,
S066,collina,generico_terrestre,L00424,,,,,,,,,
S066,città,generico_terrestre,L00426,quartiere,generico_terrestre,L00425,,,,,,
S066,città,generico_terrestre,L00426,,,,,,,,,
S066,città,generico_terrestre,L00426,viale,generico_terrestre,L00427,,,,,,
S066,città,generico_terrestre,L00426,capolinea,generico_terrestre,L00428,,,,,,
S066,città,generico_terrestre,L00426,stradina,generico_terrestre,L00429,,,,,,
S066,collina,generico_terrestre,L00424,prato,generico_terrestre,L00430,,,,,,
S066,collina,generico_terrestre,L00424,sanatorio,generico_terrestre,L00431,,,,,,
S066,collina,generico_terrestre,L00424,via,generico_terrestre,L00432,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,spiaggia,generico_terrestre,L00433,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,riva,generico_terrestre,L00434,,,,,,
S067,moscone,generico_terrestre,L00435,,,,,,,,,
S067,mare,generico_terrestre,L00436,,,,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,balaustra,generico_terrestre,L00437,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,,,,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,scuole,generico_terrestre,L00439,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,scuole,generico_terrestre,L00439,scalinata,generico_terrestre,L00440,,,
S067,Sanremo (città),nominato_terrestre,L00438,scuole,generico_terrestre,L00439,corridoio,generico_terrestre,L00441,,,
S067,Sanremo (città),nominato_terrestre,L00438,casa,generico_terrestre,L00442,,,,,,
S067,Sanremo (città),nominato_terrestre,L00438,scuole,generico_terrestre,L00439,aula,generico_terrestre,L00443,,,
S067,Sanremo (città),nominato_terrestre,L00438,via,generico_terrestre,L00444,,,,,,
S068,collina,generico_terrestre,L00446,casa,generico_terrestre,L00445,,,,,,
S068,collina,generico_terrestre,L00446,,,,,,,,,
S068,collina,generico_terrestre,L00446,viale,generico_terrestre,L00447,,,,,,
S068,città,generico_terrestre,L00453,capolinea,generico_terrestre,L00448,,,,,,
S068,città,generico_terrestre,L00453,tram,generico_terrestre,L00449,,,,,,
S068,città,generico_terrestre,L00453,centro,generico_terrestre,L00450,,,,,,
S068,città,generico_terrestre,L00453,caffè,generico_terrestre,L00451,,,,,,
S068,città,generico_terrestre,L00453,barbiere,generico_terrestre,L00452,,,,,,
S068,città,generico_terrestre,L00453,,,,,,,,,
S068,città,generico_terrestre,L00453,marciapiede,generico_terrestre,L00454,,,,,,
S068,città,generico_terrestre,L00453,piazza,generico_terrestre,L00455,,,,,,
S068,città,generico_terrestre,L00453,portici,generico_terrestre,L00456,,,,,,
S068,città,generico_terrestre,L00453,ufficio,generico_terrestre,L00457,,,,,,
S069,Marzialia,inventato,L00458,,,,,,,,,
S069,Marzialia,inventato,L00458,via,generico_terrestre,L00459,,,,,,
S070,Panduria,inventato,L00460,,,,,,,,,
S070,Panduria,inventato,L00460,biblioteca,generico_terrestre,L00461,,,,,,
S070,Panduria,inventato,L00460,palazzo,generico_terrestre,L00462,,,,,,
S071,Balangero,nominato_terrestre,L00468,Amiantifera (fabbrica),nominato_terrestre,L00465,piazzale,generico_terrestre,L00463,,,
S071,Balangero,nominato_terrestre,L00468,sentieri,generico_terrestre,L00464,,,,,,
S071,Balangero,nominato_terrestre,L00468,Amiantifera (fabbrica),nominato_terrestre,L00465,,,,,,
S071,Balangero,nominato_terrestre,L00468,Amiantifera (fabbrica),nominato_terrestre,L00465,uffici,generico_terrestre,L00466,,,
S071,Balangero,nominato_terrestre,L00468,via,generico_terrestre,L00467,,,,,,
S071,Balangero,nominato_terrestre,L00468,,,,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,,,,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,scuola,generico_terrestre,L00470,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,strada,generico_terrestre,L00471,,,,,,
S072,campagna,generico_terrestre,L00472,,,,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,stanza,generico_terrestre,L00473,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,piazza,generico_terrestre,L00474,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,via,generico_terrestre,L00475,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,casa,generico_terrestre,L00476,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,salotto,generico_terrestre,L00477,,,,,,
S072,Sanremo (città),nominato_terrestre,L00469,porto,generico_terrestre,L00478,,,,,,
S073,prato,generico_terrestre,L00479,,,,,,,,,
S073,città,generico_terrestre,L00482,casa,generico_terrestre,L00480,,,,,,
S073,città,generico_terrestre,L00482,piazza,generico_terrestre,L00481,,,,,,
S073,città,generico_terrestre,L00482,,,,,,,,,
S073,foresta,generico_terrestre,L00483,,,,,,,,,
S074,Atrabilia,inventato,L00484,,,,,,,,,
S074,Cocinindia,inventato,L00485,,,,,,,,,
S074,Mantecablanca,inventato,L00486,,,,,,,,,
S075,Eucalipto,inventato,L00488,rive,generico_terrestre,L00487,,,,,,
S075,Eucalipto,inventato,L00488,,,,,,,,,
S076,cielo,generico_terrestre,L00489,,,,,,,,,
S076,Brema,nominato_terrestre,L00490,,,,,,,,,
S077,Parigi,nominato_terrestre,L00494,Champs Elysèes,nominato_terrestre,L00491,,,,,,
S077,Parigi,nominato_terrestre,L00494,Rue de la Paix,nominato_terrestre,L00492,,,,,,
S077,Parigi,nominato_terrestre,L00494,studio,generico_terrestre,L00493,,,,,,
S077,Parigi,nominato_terrestre,L00494,,,,,,,,,
S077,Recanati,nominato_terrestre,L00495,,,,,,,,,
S078,paese,generico_terrestre,L00496,,,,,,,,,
S078,paese,generico_terrestre,L00496,Edi-Piaf (fabbrica),inventato,L00497,,,,,,
S078,paese,generico_terrestre,L00496,casamento,generico_terrestre,L00498,,,,,,
S078,paese,generico_terrestre,L00496,casamento,generico_terrestre,L00498,stanza,generico_terrestre,L00499,,,
S078,treno,generico_terrestre,L00500,,,,,,,,,
S078,baita,generico_terrestre,L00501,,,,,,,,,
S078,prato,generico_terrestre,L00502,,,,,,,,,
S079,paese,generico_terrestre,L00503,,,,,,,,,
S079,paese,generico_terrestre,L00503,aranceti,generico_terrestre,L00504,,,,,,
S079,paese,generico_terrestre,L00503,vie,generico_terrestre,L00505,,,,,,
S079,paese,generico_terrestre,L00503,moschea,generico_terrestre,L00506,,,,,,
S079,deserto,generico_terrestre,L00507,,,,,,,,,
S079,deserto,generico_terrestre,L00507,torre,generico_terrestre,L00508,,,,,,
S080,paese,generico_terrestre,L00509,,,,,,,,,
S081,Terra,nominato_non_terrestre,L00510,,,,,,,,,
S081,Terra,nominato_non_terrestre,L00510,regione,generico_terrestre,L00511,,,,,,
S081,navicella,generico_terrestre,L00512,,,,,,,,,
S081,Terra,nominato_non_terrestre,L00510,regione,generico_terrestre,L00511,città,generico_terrestre,L00513,,,
S081,spazi,generico_non_terrestre,L00514,,,,,,,,,
S082,paese,generico_terrestre,L00515,,,,,,,,,
S083,città,generico_terrestre,L00524,ospedale,generico_terrestre,L00516,,,,,,
S083,città,generico_terrestre,L00524,laboratorio,generico_terrestre,L00517,,,,,,
S083,città,generico_terrestre,L00524,casa,generico_terrestre,L00518,,,,,,
S083,città,generico_terrestre,L00524,ditta,generico_terrestre,L00519,,,,,,
S083,città,generico_terrestre,L00524,vie,generico_terrestre,L00520,,,,,,
S083,città,generico_terrestre,L00524,viali,generico_terrestre,L00521,,,,,,
S083,città,generico_terrestre,L00524,casa,generico_terrestre,L00518,alloggio,generico_terrestre,L00522,,,
S083,città,generico_terrestre,L00524,casa,generico_terrestre,L00518,terrazzo,generico_terrestre,L00523,,,
S083,città,generico_terrestre,L00524,,,,,,,,,
S084,fuori città,generico_terrestre,L00525,,,,,,,,,
S084,mare,generico_terrestre,L00526,,,,,,,,,
S084,mercati,generico_terrestre,L00527,,,,,,,,,
S084,alloggio,generico_terrestre,L00528,,,,,,,,,
S084,alloggio,generico_terrestre,L00528,laboratorio,generico_terrestre,L00529,,,,,,
S085,città,generico_terrestre,L00530,,,,,,,,,
S085,città,generico_terrestre,L00530,case operaie,generico_terrestre,L00531,,,,,,
S085,città,generico_terrestre,L00530,marciapiede,generico_terrestre,L00532,,,,,,
S085,città,generico_terrestre,L00530,seminterrato,generico_terrestre,L00533,,,,,,
S085,città,generico_terrestre,L00530,via,generico_terrestre,L00534,,,,,,
S085,città,generico_terrestre,L00530,strada,generico_terrestre,L00535,,,,,,
S085,città,generico_terrestre,L00530,piazza,generico_terrestre,L00536,,,,,,
S086,tetto,generico_terrestre,L00537,,,,,,,,,
S086,stabile,generico_terrestre,L00539,mansarda,generico_terrestre,L00538,,,,,,
S086,stabile,generico_terrestre,L00539,,,,,,,,,
V005,Ombrosa,inventato,L00541,villa d'Ombrosa,inventato,L00540,,,,,,
V005,Ombrosa,inventato,L00541,,,,,,,,,
V005,Ombrosa,inventato,L00541,villa d'Ombrosa,inventato,L00540,giardino (villa),generico_terrestre,L00542,,,
V005,Ombrosa,inventato,L00541,elce,generico_terrestre,L00543,,,,,,
V005,Ombrosa,inventato,L00541,olmo,generico_terrestre,L00544,,,,,,
V005,Ombrosa,inventato,L00541,carrubo,generico_terrestre,L00545,,,,,,
V005,Ombrosa,inventato,L00541,gelso,generico_terrestre,L00546,,,,,,
V005,Ombrosa,inventato,L00541,muro,generico_terrestre,L00547,,,,,,
V005,Ombrosa,inventato,L00541,magnolia,generico_terrestre,L00548,,,,,,
V005,Ombrosa,inventato,L00541,villa d'Ondariva,inventato,L00565,giardino (D'Ondariva),generico_terrestre,L00549,,,
V005,Ombrosa,inventato,L00541,platano,generico_terrestre,L00550,,,,,,
V005,Ombrosa,inventato,L00541,parchi,generico_terrestre,L00551,,,,,,
V005,Ombrosa,inventato,L00541,valle,generico_terrestre,L00552,,,,,,
V005,Ombrosa,inventato,L00541,ciliegio,generico_terrestre,L00553,,,,,,
V005,Ombrosa,inventato,L00541,carrubo,generico_terrestre,L00554,,,,,,
V005,Ombrosa,inventato,L00541,susino,generico_terrestre,L00555,,,,,,
V005,Ombrosa,inventato,L00541,fico,generico_terrestre,L00556,,,,,,
V005,Ombrosa,inventato,L00541,pesco,generico_terrestre,L00557,,,,,,
V005,Ombrosa,inventato,L00541,olivo,generico_terrestre,L00558,,,,,,
V005,Ombrosa,inventato,L00541,rovere,generico_terrestre,L00559,,,,,,
V005,Ombrosa,inventato,L00541,Vasca Grande,inventato,L00560,,,,,,
V005,Ombrosa,inventato,L00541,frutteto,generico_terrestre,L00561,,,,,,
V005,Ombrosa,inventato,L00541,strada,generico_terrestre,L00562,,,,,,
V005,Ombrosa,inventato,L00541,spiaggia,generico_terrestre,L00563,,,,,,
V005,Ombrosa,inventato,L00541,pino,generico_terrestre,L00564,,,,,,
V005,Ombrosa,inventato,L00541,villa d'Ondariva,inventato,L00565,,,,,,
V005,Ombrosa,inventato,L00541,bosco,generico_terrestre,L00566,,,,,,
V005,Ombrosa,inventato,L00541,Porta Capperi,inventato,L00567,,,,,,
V005,Ombrosa,inventato,L00541,salice,generico_terrestre,L00568,,,,,,
V005,Ombrosa,inventato,L00541,faggio,generico_terrestre,L00569,,,,,,
V005,Ombrosa,inventato,L00541,stanzetta,generico_terrestre,L00570,,,,,,
V005,Ombrosa,inventato,L00541,sagrato,generico_terrestre,L00571,,,,,,
V005,Ombrosa,inventato,L00541,cattedrale,generico_terrestre,L00572,,,,,,
V005,Ombrosa,inventato,L00541,vallata,generico_terrestre,L00573,,,,,,
V005,Ombrosa,inventato,L00541,melograno,generico_terrestre,L00574,,,,,,
V005,Ombrosa,inventato,L00541,campo,generico_terrestre,L00575,,,,,,
V005,Ombrosa,inventato,L00541,noce,generico_terrestre,L00576,,,,,,
V005,Ombrosa,inventato,L00541,castagno,generico_terrestre,L00577,,,,,,
V005,Ombrosa,inventato,L00541,tana,generico_terrestre,L00578,,,,,,
V005,Ombrosa,inventato,L00541,casa del gabelliere,generico_terrestre,L00579,,,,,,
V005,Ombrosa,inventato,L00541,prigione,generico_terrestre,L00580,,,,,,
V005,Ombrosa,inventato,L00541,piazza,generico_terrestre,L00581,,,,,,
V005,Ombrosa,inventato,L00541,bottega,generico_terrestre,L00582,,,,,,
V005,Ombrosa,inventato,L00541,porto,generico_terrestre,L00583,,,,,,
V005,Ombrosa,inventato,L00541,riva,generico_terrestre,L00584,,,,,,
V005,Ombrosa,inventato,L00541,grotta,generico_terrestre,L00585,,,,,,
V005,mare,generico_terrestre,L00587,barca,generico_terrestre,L00586,,,,,,
V005,mare,generico_terrestre,L00587,,,,,,,,,
V005,Ombrosa,inventato,L00541,cimitero,generico_terrestre,L00588,,,,,,
V005,Olivabassa,inventato,L00589,,,,,,,,,
V005,Olivabassa,inventato,L00589,platano,generico_terrestre,L00590,,,,,,
V005,Olivabassa,inventato,L00589,ciliegio,generico_terrestre,L00591,,,,,,
V005,Olivabassa,inventato,L00589,mandorlo,generico_terrestre,L00592,,,,,,
V005,Olivabassa,inventato,L00589,quercia,generico_terrestre,L00593,,,,,,
V005,Ombrosa,inventato,L00541,Quercia delle Cinque Passere,inventato,L00594,,,,,,
V005,Ombrosa,inventato,L00541,orti,generico_terrestre,L00595,,,,,,
V005,Parigi,nominato_terrestre,L00595b,,,,,,,,,
V005,Ombrosa,inventato,L00541,bandita,generico_terrestre,L00596,,,,,,
V005,Ombrosa,inventato,L00541,prato,generico_terrestre,L00597,,,,,,
V005,Ombrosa,inventato,L00541,frassino,generico_terrestre,L00598,,,,,,
V005,Ombrosa,inventato,L00541,castagneto,generico_terrestre,L00599,,,,,,
V005,Ombrosa,inventato,L00541,piazza,generico_terrestre,L00600,,,,,,
V005,Ombrosa,inventato,L00541,padiglione,generico_terrestre,L00601,,,,,,
V005,Ombrosa,inventato,L00541,parco,generico_terrestre,L00602,,,,,,
V005,Ombrosa,inventato,L00541,carrozza,generico_terrestre,L00603,,,,,,
V005,Ombrosa,inventato,L00541,osteria,generico_terrestre,L00604,,,,,,
V005,Ombrosa,inventato,L00541,glicine,generico_terrestre,L00605,,,,,,
V005,Ombrosa,inventato,L00541,vigne,generico_terrestre,L00606,,,,,,
V005,Ombrosa,inventato,L00541,colline,generico_terrestre,L00607,,,,,,
V005,Ombrosa,inventato,L00541,palazzo,generico_terrestre,L00608,,,,,,
V005,Ombrosa,inventato,L00541,Cammino dell'Artiglieria,nominato_terrestre,L00609,,,,,,
V005,mongolfiera,generico_terrestre,L00610,,,,,,,,,
S087,no ambientazione,no_ambientazione,L00610b,,,,,,,,,
S088,treno,generico_terrestre,L00611,,,,,,,,,
S088,Riviera,nominato_terrestre,L00612,,,,,,,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,,,,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,villa,generico_terrestre,L00614,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,studio (avvocato),generico_terrestre,L00615,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,via principale,generico_terrestre,L00616,,,
S088,T. (Torino),nominato_terrestre,L00617,,,,,,,,,
S088,T. (Torino),nominato_terrestre,L00617,ristorante,generico_terrestre,L00618,,,,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,ufficio,generico_terrestre,L00619,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,caffè Melina,nominato_terrestre,L00620,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,studio (notaio),generico_terrestre,L00621,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,Serenella,nominato_terrestre,L00622,,,
S088,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,affittacamere,generico_terrestre,L00623,,,
S089,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,cantiere,generico_terrestre,L00624,,,
S088,Roma,nominato_terrestre,L00625,,,,,,,,,
S088,Cannes,nominato_terrestre,L00626,,,,,,,,,
S089,Riviera,nominato_terrestre,L00612,*** (Sanremo),nominato_terrestre,L00613,casa,generico_terrestre,L00627,,,
S089,razzo,generico_terrestre,L00628,,,,,,,,,
S089,foresta,generico_terrestre,L00629,,,,,,,,,
S090,Scozia,nominato_terrestre,L00632,castello,generico_terrestre,L00631,stanza,generico_terrestre,L00630,,,
S090,Scozia,nominato_terrestre,L00632,castello,generico_terrestre,L00631,,,,,,
S090,Scozia,nominato_terrestre,L00632,,,,,,,,,
S091,Roma,nominato_terrestre,L00634,Senato,generico_terrestre,L00633,,,,,,
S091,Roma,nominato_terrestre,L00634,,,,,,,,,
S092,fabbrica,generico_terrestre,L00635,cortiletto,generico_terrestre,L00635,,,,,,
S092,fabbrica,generico_terrestre,L00635,,,,,,,,,
S092,fabbrica,generico_terrestre,L00635,reparto,generico_terrestre,L00637,,,,,,
S092,fabbrica,generico_terrestre,L00635,ufficio,generico_terrestre,L00638,,,,,,
S092,fabbrica,generico_terrestre,L00635,studio,generico_terrestre,L00639,,,,,,
S093,città,generico_terrestre,L00640,,,,,,,,,
S093,città,generico_terrestre,L00640,Sbav,inventato,L00643,uffici,generico_terrestre,L00642,stanze,generico_terrestre,L00641
S093,città,generico_terrestre,L00640,Sbav,inventato,L00643,uffici,generico_terrestre,L00642,,,
S093,città,generico_terrestre,L00640,Sbav,inventato,L00643,,,,,,
S093,città,generico_terrestre,L00640,Sbav,inventato,L00643,sala,generico_terrestre,L00644,,,
S093,città,generico_terrestre,L00640,Sbav,inventato,L00643,salone,generico_terrestre,L00645,,,
S093,città,generico_terrestre,L00640,Sbav,inventato,L00643,sotterranei,generico_terrestre,L00646,,,
S094,rampa,generico_terrestre,L00647,,,,,,,,,
S094,capo,generico_terrestre,L00648,,,,,,,,,
S094,capo,generico_terrestre,L00648,scoglio,generico_terrestre,L00649,,,,,,
S094,mare,generico_terrestre,L00650,,,,,,,,,
S094,capo,generico_terrestre,L00648,riva,generico_terrestre,L00651,,,,,,
S094,capo,generico_terrestre,L00648,cala,generico_terrestre,L00652,,,,,,
S095,Torino (città),nominato_terrestre,L00653,,,,,,,,,
S095,Torino (città),nominato_terrestre,L00653,appartamento,generico_terrestre,L00659,camera,generico_terrestre,L00654,,,
S095,Torino (città),nominato_terrestre,L00653,Ente,generico_terrestre,L00655,,,,,,
S095,Torino (città),nominato_terrestre,L00653,appartamento,generico_terrestre,L00659,cucina,generico_terrestre,L00656,,,
S095,Torino (città),nominato_terrestre,L00653,quartiere,generico_terrestre,L00657,,,,,,
S095,Torino (città),nominato_terrestre,L00653,Ente,generico_terrestre,L00655,ufficio,generico_terrestre,L00658,,,
S095,Torino (città),nominato_terrestre,L00653,appartamento,generico_terrestre,L00659,,,,,,
S095,Torino (città),nominato_terrestre,L00653,ristorantini,generico_terrestre,L00660,,,,,,
S095,Torino (città),nominato_terrestre,L00653,cinema,generico_terrestre,L00661,,,,,,
S095,Torino (città),nominato_terrestre,L00653,birreria «Urbano Rattazzi»,inventato,L00662,,,,,,
S095,Torino (città),nominato_terrestre,L00653,stazione,generico_terrestre,L00663,,,,,,
S095,Torino (città),nominato_terrestre,L00653,albergo,generico_terrestre,L00664,,,,,,
S095,Torino (città),nominato_terrestre,L00653,collina,generico_terrestre,L00665,,,,,,
S095,Torino (città),nominato_terrestre,L00653,trattoria,generico_terrestre,L00666,,,,,,
S095,Torino (città),nominato_terrestre,L00653,periferia ,generico_terrestre,L00667,,,,,,
S095,Torino (città),nominato_terrestre,L00653,Wafd,inventato,L00668,,,,,,
S095,Torino (città),nominato_terrestre,L00653,Wafd,inventato,L00668,studio ,generico_terrestre,L00669,,,
S095,Torino (città),nominato_terrestre,L00653,sala,generico_terrestre,L00670,,,,,,
S095,Torino (città),nominato_terrestre,L00653,parco,generico_terrestre,L00671,,,,,,
S095,Torino (città),nominato_terrestre,L00653,viale,generico_terrestre,L00672,,,,,,
S095,Torino (città),nominato_terrestre,L00653,salone,generico_terrestre,L00673,,,,,,
S095,Torino (città),nominato_terrestre,L00653,caffè,generico_terrestre,L00674,,,,,,
S095,Torino (città),nominato_terrestre,L00653,controviale,generico_terrestre,L00675,,,,,,
S095,Torino (città),nominato_terrestre,L00653,incrocio,generico_terrestre,L00676,,,,,,
S095,Torino (città),nominato_terrestre,L00653,via,generico_terrestre,L00677,,,,,,
S095,Barca Bertulla,inventato,L00678,,,,,,,,,
S095,Barca Bertulla,inventato,L00678,strada,generico_terrestre,L00679,,,,,,
S095,Barca Bertulla,inventato,L00678,prati,generico_terrestre,L00680,,,,,,
S095,Barca Bertulla,inventato,L00678,campi,generico_terrestre,L00681,,,,,,
S095,Barca Bertulla,inventato,L00678,campagna,generico_terrestre,L00682,,,,,,
S096,città,generico_terrestre,L00683,,,,,,,,,
S096,città,generico_terrestre,L00683,Farmaceutica Paulatim S. A.,inventato,L00684,,,,,,
S096,città,generico_terrestre,L00683,Villa Ottavia,inventato,L00685,,,,,,
S096,città,generico_terrestre,L00683,Villa Ottavia,inventato,L00685,giardino,generico_terrestre,L00686,,,
S096,città,generico_terrestre,L00683,via,generico_terrestre,L00687,,,,,,
S097,Italia Settentrionale,nominato_terrestre,L00689,città,generico_terrestre,L00688,,,,,,
S097,Italia settentrionale,nominato_terrestre,L00689,,,,,,,,,
S097,Roma,nominato_terrestre,L00690,,,,,,,,,
S097,Italia Settentrionale,nominato_terrestre,L00689,città,generico_terrestre,L00688,stazione,generico_terrestre,L00691,,,
S097,scompartimento,generico_terrestre,L00692,,,,,,,,,
S097,Genova,nominato_terrestre,L00693,,,,,,,,,
S097,toilette,generico_terrestre,L00694,,,,,,,,,
S097,Genova,nominato_terrestre,L00693,Stazione Principe,nominato_terrestre,L00695,,,,,,
S097,Genova,nominato_terrestre,L00693,Genova-Brignole,nominato_terrestre,L00696,,,,,,
S097,Roma,nominato_terrestre,L00690,stazione Termini,nominato_terrestre,L00697,,,,,,
S098,piazza,generico_terrestre,L00698,,,,,,,,,
S098,piazza,generico_terrestre,L00698,giardino pubblico,generico_terrestre,L00699,,,,,,
S098,vie,generico_terrestre,L00700,,,,,,,,,
